WL,AW_SB81,AW_P93,AW_PF97,BW_SB81,BBW,KW_SB81,KW_P93,KW_PF97
670.500,0.4310000,0.4363200,0.4408000,0.0007950000,0.0003975000,0.4313975,0.4367175,0.4411975
671.000,0.4320000,0.4380400,0.4426000,0.0007900000,0.0003950000,0.4323950,0.4384350,0.4429950
671.500,0.4330000,0.4397600,0.4444000,0.0007850000,0.0003925000,0.4333925,0.4401525,0.4447925
672.000,0.4340000,0.4414800,0.4462000,0.0007800000,0.0003900000,0.4343900,0.4418700,0.4465900
672.500,0.4350000,0.4432000,0.4480000,0.0007750000,0.0003875000,0.4353875,0.4435875,0.4483875
673.000,0.4360000,0.4423600,0.4480000,0.0007700000,0.0003850000,0.4363850,0.4427450,0.4483850
673.500,0.4370000,0.4415200,0.4480000,0.0007650000,0.0003825000,0.4373825,0.4419025,0.4483825
674.000,0.4380000,0.4406800,0.4480000,0.0007600000,0.0003800000,0.4383800,0.4410600,0.4483800
674.500,0.4390000,0.4398400,0.4480000,0.0007550000,0.0003775000,0.4393775,0.4402175,0.4483775
675.000,0.4400000,0.4390000,0.4480000,0.0007500000,0.0003750000,0.4403750,0.4393750,0.4483750
675.500,0.4410000,0.4412600,0.4506000,0.0007450000,0.0003725000,0.4413725,0.4416325,0.4509725
676.000,0.4420000,0.4435200,0.4532000,0.0007400000,0.0003700000,0.4423700,0.4438900,0.4535700
676.500,0.4430000,0.4457800,0.4558000,0.0007350000,0.0003675000,0.4433675,0.4461475,0.4561675
677.000,0.4440000,0.4480400,0.4584000,0.0007300000,0.0003650000,0.4443650,0.4484050,0.4587650
677.500,0.4450000,0.4503000,0.4610000,0.0007250000,0.0003625000,0.4453625,0.4506625,0.4613625
678.000,0.4460000,0.4507200,0.4618000,0.0007200000,0.0003600000,0.4463600,0.4510800,0.4621600
678.500,0.4470000,0.4511400,0.4626000,0.0007150000,0.0003575000,0.4473575,0.4514975,0.4629575
679.000,0.4480000,0.4515600,0.4634000,0.0007100000,0.0003550000,0.4483550,0.4519150,0.4637550
679.500,0.4490000,0.4519800,0.4642000,0.0007050000,0.0003525000,0.4493525,0.4523325,0.4645525
680.000,0.4500000,0.4524000,0.4650000,0.0007000000,0.0003500000,0.4503500,0.4527500,0.4653500
680.500,0.4525000,0.4547200,0.4676000,0.0007000000,0.0003500000,0.4528500,0.4550700,0.4679500
681.000,0.4550000,0.4570400,0.4702000,0.0007000000,0.0003500000,0.4553500,0.4573900,0.4705500
681.500,0.4575000,0.4593600,0.4728000,0.0007000000,0.0003500000,0.4578500,0.4597100,0.4731500
682.000,0.4600000,0.4616800,0.4754000,0.0007000000,0.0003500000,0.4603500,0.4620300,0.4757500
682.500,0.4625000,0.4640000,0.4780000,0.0007000000,0.0003500000,0.4628500,0.4643500,0.4783500
683.000,0.4650000,0.4650000,0.4796000,0.0007000000,0.0003500000,0.4653500,0.4653500,0.4799500
683.500,0.4675000,0.4660000,0.4812000,0.0007000000,0.0003500000,0.4678500,0.4663500,0.4815500
684.000,0.4700000,0.4670000,0.4828000,0.0007000000,0.0003500000,0.4703500,0.4673500,0.4831500
684.500,0.4725000,0.4680000,0.4844000,0.0007000000,0.0003500000,0.4728500,0.4683500,0.4847500
685.000,0.4750000,0.4690000,0.4860000,0.0007000000,0.0003500000,0.4753500,0.4693500,0.4863500
685.500,0.4775000,0.4718000,0.4892000,0.0007000000,0.0003500000,0.4778500,0.4721500,0.4895500
686.000,0.4800000,0.4746000,0.4924000,0.0007000000,0.0003500000,0.4803500,0.4749500,0.4927500
686.500,0.4825000,0.4774000,0.4956000,0.0007000000,0.0003500000,0.4828500,0.4777500,0.4959500
687.000,0.4850000,0.4802000,0.4988000,0.0007000000,0.0003500000,0.4853500,0.4805500,0.4991500
687.500,0.4875000,0.4830000,0.5020000,0.0007000000,0.0003500000,0.4878500,0.4833500,0.5023500
688.000,0.4900000,0.4849800,0.5048000,0.0007000000,0.0003500000,0.4903500,0.4853300,0.5051500
688.500,0.4925000,0.4869600,0.5076000,0.0007000000,0.0003500000,0.4928500,0.4873100,0.5079500
689.000,0.4950000,0.4889400,0.5104000,0.0007000000,0.0003500000,0.4953500,0.4892900,0.5107500
689.500,0.4975000,0.4909200,0.5132000,0.0007000000,0.0003500000,0.4978500,0.4912700,0.5135500
690.000,0.5000000,0.4929000,0.5160000,0.0007000000,0.0003500000,0.5003500,0.4932500,0.5163500
690.500,0.5075000,0.4973200,0.5204000,0.0007000000,0.0003500000,0.5078500,0.4976700,0.5207500
691.000,0.5150000,0.5017400,0.5248000,0.0007000000,0.0003500000,0.5153500,0.5020900,0.5251500
691.500,0.5225000,0.5061600,0.5292000,0.0007000000,0.0003500000,0.5228500,0.5065100,0.5295500
692.000,0.5300000,0.5105800,0.5336000,0.0007000000,0.0003500000,0.5303500,0.5109300,0.5339500
692.500,0.5375000,0.5150000,0.5380000,0.0007000000,0.0003500000,0.5378500,0.5153500,0.5383500
693.000,0.5450000,0.5181000,0.5422000,0.0007000000,0.0003500000,0.5453500,0.5184500,0.5425500
693.500,0.5525000,0.5212000,0.5464000,0.0007000000,0.0003500000,0.5528500,0.5215500,0.5467500
694.000,0.5600000,0.5243000,0.5506000,0.0007000000,0.0003500000,0.5603500,0.5246500,0.5509500
694.500,0.5675000,0.5274000,0.5548000,0.0007000000,0.0003500000,0.5678500,0.5277500,0.5551500
695.000,0.5750000,0.5305000,0.5590000,0.0007000000,0.0003500000,0.5753500,0.5308500,0.5593500
695.500,0.5825000,0.5358800,0.5656000,0.0007000000,0.0003500000,0.5828500,0.5362300,0.5659500
696.000,0.5900000,0.5412600,0.5722000,0.0007000000,0.0003500000,0.5903500,0.5416100,0.5725500
696.500,0.5975000,0.5466400,0.5788000,0.0007000000,0.0003500000,0.5978500,0.5469900,0.5791500
697.000,0.6050000,0.5520200,0.5854000,0.0007000000,0.0003500000,0.6053500,0.5523700,0.5857500
697.500,0.6125000,0.5574000,0.5920000,0.0007000000,0.0003500000,0.6128500,0.5577500,0.5923500
698.000,0.6200000,0.5627000,0.5984000,0.0007000000,0.0003500000,0.6203500,0.5630500,0.5987500
698.500,0.6275000,0.5680000,0.6048000,0.0007000000,0.0003500000,0.6278500,0.5683500,0.6051500
699.000,0.6350000,0.5733000,0.6112000,0.0007000000,0.0003500000,0.6353500,0.5736500,0.6115500
699.500,0.6425000,0.5786000,0.6176000,0.0007000000,0.0003500000,0.6428500,0.5789500,0.6179500
700.000,0.6500000,0.5839000,0.6240000,0.0007000000,0.0003500000,0.6503500,0.5842500,0.6243500
700.500,0.6594500,0.5912400,0.6318000,0.0007000000,0.0003500000,0.6598000,0.5915900,0.6321500
701.000,0.6689000,0.5985800,0.6396000,0.0007000000,0.0003500000,0.6692500,0.5989300,0.6399500
701.500,0.6783500,0.6059200,0.6474000,0.0007000000,0.0003500000,0.6787000,0.6062700,0.6477500
702.000,0.6878000,0.6132600,0.6552000,0.0007000000,0.0003500000,0.6881500,0.6136100,0.6555500
702.500,0.6972500,0.6206000,0.6630000,0.0007000000,0.0003500000,0.6976000,0.6209500,0.6633500
703.000,0.7067000,0.6271400,0.6712000,0.0007000000,0.0003500000,0.7070500,0.6274900,0.6715500
703.500,0.7161500,0.6336800,0.6794000,0.0007000000,0.0003500000,0.7165000,0.6340300,0.6797500
704.000,0.7256000,0.6402200,0.6876000,0.0007000000,0.0003500000,0.7259500,0.6405700,0.6879500
704.500,0.7350500,0.6467600,0.6958000,0.0007000000,0.0003500000,0.7354000,0.6471100,0.6961500
705.000,0.7445000,0.6533000,0.7040000,0.0007000000,0.0003500000,0.7448500,0.6536500,0.7043500
705.500,0.7539500,0.6621000,0.7144000,0.0007000000,0.0003500000,0.7543000,0.6624500,0.7147500
706.000,0.7634000,0.6709000,0.7248000,0.0007000000,0.0003500000,0.7637500,0.6712500,0.7251500
706.500,0.7728500,0.6797000,0.7352000,0.0007000000,0.0003500000,0.7732000,0.6800500,0.7355500
707.000,0.7823000,0.6885000,0.7456000,0.0007000000,0.0003500000,0.7826500,0.6888500,0.7459500
707.500,0.7917500,0.6973000,0.7560000,0.0007000000,0.0003500000,0.7921000,0.6976500,0.7563500
708.000,0.8012000,0.7090600,0.7702000,0.0007000000,0.0003500000,0.8015500,0.7094100,0.7705500
708.500,0.8106500,0.7208200,0.7844000,0.0007000000,0.0003500000,0.8110000,0.7211700,0.7847500
709.000,0.8201000,0.7325800,0.7986000,0.0007000000,0.0003500000,0.8204500,0.7329300,0.7989500
709.500,0.8295500,0.7443400,0.8128000,0.0007000000,0.0003500000,0.8299000,0.7446900,0.8131500
710.000,0.8390000,0.7561000,0.8270000,0.0007000000,0.0003500000,0.8393500,0.7564500,0.8273500
710.500,0.8555000,0.7697600,0.8444000,0.0006950000,0.0003475000,0.8558475,0.7701075,0.8447475
711.000,0.8720000,0.7834200,0.8618000,0.0006900000,0.0003450000,0.8723450,0.7837650,0.8621450
711.500,0.8885000,0.7970800,0.8792000,0.0006850000,0.0003425000,0.8888425,0.7974225,0.8795425
712.000,0.9050000,0.8107400,0.8966000,0.0006800000,0.0003400000,0.9053400,0.8110800,0.8969400
712.500,0.9215000,0.8244000,0.9140000,0.0006750000,0.0003375000,0.9218375,0.8247375,0.9143375
713.000,0.9380000,0.8401000,0.9326000,0.0006700000,0.0003350000,0.9383350,0.8404350,0.9329350
713.500,0.9545000,0.8558000,0.9512000,0.0006650000,0.0003325000,0.9548325,0.8561324,0.9515325
714.000,0.9710000,0.8715000,0.9698000,0.0006600000,0.0003300000,0.9713300,0.8718300,0.9701300
714.500,0.9875000,0.8872000,0.9884000,0.0006550000,0.0003275000,0.9878275,0.8875275,0.9887275
715.000,1.004000,0.9029000,1.007000,0.0006500000,0.0003250000,1.004325,0.9032250,1.007325
715.500,1.020500,0.9205800,1.029400,0.0006450000,0.0003225000,1.020822,0.9209026,1.029722
716.000,1.037000,0.9382600,1.051800,0.0006400000,0.0003200000,1.037320,0.9385800,1.052120
716.500,1.053500,0.9559400,1.074200,0.0006350000,0.0003175000,1.053818,0.9562575,1.074517
717.000,1.070000,0.9736200,1.096600,0.0006300000,0.0003150000,1.070315,0.9739350,1.096915
717.500,1.086500,0.9913000,1.119000,0.0006250000,0.0003125000,1.086812,0.9916125,1.119312
718.000,1.103000,1.007940,1.141400,0.0006200000,0.0003100000,1.103310,1.008250,1.141710
718.500,1.119500,1.024580,1.163800,0.0006150000,0.0003075000,1.119807,1.024887,1.164107
719.000,1.136000,1.041220,1.186200,0.0006100000,0.0003050000,1.136305,1.041525,1.186505
719.500,1.152500,1.057860,1.208600,0.0006050000,0.0003025000,1.152803,1.058163,1.208903
720.000,1.169000,1.074500,1.231000,0.0006000000,0.0003000000,1.169300,1.074800,1.231300
720.500,1.200500,1.094300,1.256000,0.0006000000,0.0003000000,1.200800,1.094600,1.256300
721.000,1.232000,1.114100,1.281000,0.0006000000,0.0003000000,1.232300,1.114400,1.281300
721.500,1.263500,1.133900,1.306000,0.0006000000,0.0003000000,1.263800,1.134200,1.306300
722.000,1.295000,1.153700,1.331000,0.0006000000,0.0003000000,1.295300,1.154000,1.331300
722.500,1.326500,1.173500,1.356000,0.0006000000,0.0003000000,1.326800,1.173800,1.356300
723.000,1.358000,1.194560,1.382600,0.0006000000,0.0003000000,1.358300,1.194860,1.382900
723.500,1.389500,1.215620,1.409200,0.0006000000,0.0003000000,1.389800,1.215920,1.409500
724.000,1.421000,1.236680,1.435800,0.0006000000,0.0003000000,1.421300,1.236980,1.436100
724.500,1.452500,1.257740,1.462400,0.0006000000,0.0003000000,1.452800,1.258040,1.462700
725.000,1.484000,1.278800,1.489000,0.0006000000,0.0003000000,1.484300,1.279100,1.489300
725.500,1.515500,1.308840,1.526800,0.0006000000,0.0003000000,1.515800,1.309140,1.527100
726.000,1.547000,1.338880,1.564600,0.0006000000,0.0003000000,1.547300,1.339180,1.564900
726.500,1.578500,1.368920,1.602400,0.0006000000,0.0003000000,1.578800,1.369220,1.602700
727.000,1.610000,1.398960,1.640200,0.0006000000,0.0003000000,1.610300,1.399260,1.640500
727.500,1.641500,1.429000,1.678000,0.0006000000,0.0003000000,1.641800,1.429300,1.678300
728.000,1.673000,1.464580,,0.0006000000,0.0003000000,1.673300,1.464880,
728.500,1.704500,1.500160,,0.0006000000,0.0003000000,1.704800,1.500460,
729.000,1.736000,1.535740,,0.0006000000,0.0003000000,1.736300,1.536040,
729.500,1.767500,1.571320,,0.0006000000,0.0003000000,1.767800,1.571620,
730.000,1.799000,1.606900,,0.0006000000,0.0003000000,1.799300,1.607200,
730.500,1.828050,1.650700,,0.0006000000,0.0003000000,1.828350,1.651000,
731.000,1.857100,1.694500,,0.0006000000,0.0003000000,1.857400,1.694800,
731.500,1.886150,1.738300,,0.0006000000,0.0003000000,1.886450,1.738600,
732.000,1.915200,1.782100,,0.0006000000,0.0003000000,1.915500,1.782400,
732.500,1.944250,1.825900,,0.0006000000,0.0003000000,1.944550,1.826200,
733.000,1.973300,1.853200,,0.0006000000,0.0003000000,1.973600,1.853500,
733.500,2.002350,1.880500,,0.0006000000,0.0003000000,2.002650,1.880800,
734.000,2.031400,1.907800,,0.0006000000,0.0003000000,2.031700,1.908100,
734.500,2.060450,1.935100,,0.0006000000,0.0003000000,2.060750,1.935400,
735.000,2.089500,1.962400,,0.0006000000,0.0003000000,2.089800,1.962700,
735.500,2.118550,1.977500,,0.0006000000,0.0003000000,2.118850,1.977800,
736.000,2.147600,1.992600,,0.0006000000,0.0003000000,2.147900,1.992900,
736.500,2.176650,2.007700,,0.0006000000,0.0003000000,2.176950,2.008000,
737.000,2.205700,2.022800,,0.0006000000,0.0003000000,2.206000,2.023100,
737.500,2.234750,2.037900,,0.0006000000,0.0003000000,2.235050,2.038200,
738.000,2.263800,2.059440,,0.0006000000,0.0003000000,2.264100,2.059740,
738.500,2.292850,2.080980,,0.0006000000,0.0003000000,2.293150,2.081280,
739.000,2.321900,2.102520,,0.0006000000,0.0003000000,2.322200,2.102820,
739.500,2.350950,2.124060,,0.0006000000,0.0003000000,2.351250,2.124360,
740.000,2.380000,2.145600,,0.0006000000,0.0003000000,2.380300,2.145900,
740.500,2.384500,2.161100,,0.0005950000,0.0002975000,2.384798,2.161397,
741.000,2.389000,2.176600,,0.0005900000,0.0002950000,2.389295,2.176895,
741.500,2.393500,2.192100,,0.0005850000,0.0002925000,2.393793,2.192393,
742.000,2.398000,2.207600,,0.0005800000,0.0002900000,2.398290,2.207890,
742.500,2.402500,2.223100,,0.0005750000,0.0002875000,2.402787,2.223387,
743.000,2.407000,2.206940,,0.0005700000,0.0002850000,2.407285,2.207225,
743.500,2.411500,2.190780,,0.0005650000,0.0002825000,2.411783,2.191062,
744.000,2.416000,2.174620,,0.0005600000,0.0002800000,2.416280,2.174900,
744.500,2.420500,2.158460,,0.0005550000,0.0002775000,2.420778,2.158737,
745.000,2.425000,2.142300,,0.0005500000,0.0002750000,2.425275,2.142575,
745.500,2.429500,2.146680,,0.0005450000,0.0002725000,2.429773,2.146953,
746.000,2.434000,2.151060,,0.0005400000,0.0002700000,2.434270,2.151330,
746.500,2.438500,2.155440,,0.0005350000,0.0002675000,2.438767,2.155708,
747.000,2.443000,2.159820,,0.0005300000,0.0002650000,2.443265,2.160085,
747.500,2.447500,2.164200,,0.0005250000,0.0002625000,2.447762,2.164463,
748.000,2.452000,2.170360,,0.0005200000,0.0002600000,2.452260,2.170620,
748.500,2.456500,2.176520,,0.0005150000,0.0002575000,2.456758,2.176778,
749.000,2.461000,2.182680,,0.0005100000,0.0002550000,2.461255,2.182935,
749.500,2.465500,2.188840,,0.0005050000,0.0002525000,2.465753,2.189092,
750.000,2.470000,2.195000,,0.0005000000,0.0002500000,2.470250,2.195250,
750.500,2.474000,,,0.0005000000,0.0002500000,2.474250,,
751.000,2.478000,,,0.0005000000,0.0002500000,2.478250,,
751.500,2.482000,,,0.0005000000,0.0002500000,2.482250,,
752.000,2.486000,,,0.0005000000,0.0002500000,2.486250,,
752.500,2.490000,,,0.0005000000,0.0002500000,2.490250,,
753.000,2.494000,,,0.0005000000,0.0002500000,2.494250,,
753.500,2.498000,,,0.0005000000,0.0002500000,2.498250,,
754.000,2.502000,,,0.0005000000,0.0002500000,2.502250,,
754.500,2.506000,,,0.0005000000,0.0002500000,2.506250,,
755.000,2.510000,,,0.0005000000,0.0002500000,2.510250,,
755.500,2.514000,,,0.0005000000,0.0002500000,2.514250,,
756.000,2.518000,,,0.0005000000,0.0002500000,2.518250,,
756.500,2.522000,,,0.0005000000,0.0002500000,2.522250,,
757.000,2.526000,,,0.0005000000,0.0002500000,2.526250,,
757.500,2.530000,,,0.0005000000,0.0002500000,2.530250,,
758.000,2.534000,,,0.0005000000,0.0002500000,2.534250,,
758.500,2.538000,,,0.0005000000,0.0002500000,2.538250,,
759.000,2.542000,,,0.0005000000,0.0002500000,2.542250,,
759.500,2.546000,,,0.0005000000,0.0002500000,2.546250,,
760.000,2.550000,,,0.0005000000,0.0002500000,2.550250,,
760.500,2.548000,,,0.0005000000,0.0002500000,2.548250,,
761.000,2.546000,,,0.0005000000,0.0002500000,2.546250,,
761.500,2.544000,,,0.0005000000,0.0002500000,2.544250,,
762.000,2.542000,,,0.0005000000,0.0002500000,2.542250,,
762.500,2.540000,,,0.0005000000,0.0002500000,2.540250,,
763.000,2.538000,,,0.0005000000,0.0002500000,2.538250,,
763.500,2.536000,,,0.0005000000,0.0002500000,2.536250,,
764.000,2.534000,,,0.0005000000,0.0002500000,2.534250,,
764.500,2.532000,,,0.0005000000,0.0002500000,2.532250,,
765.000,2.530000,,,0.0005000000,0.0002500000,2.530250,,
765.500,2.528000,,,0.0005000000,0.0002500000,2.528250,,
766.000,2.526000,,,0.0005000000,0.0002500000,2.526250,,
766.500,2.524000,,,0.0005000000,0.0002500000,2.524250,,
767.000,2.522000,,,0.0005000000,0.0002500000,2.522250,,
767.500,2.520000,,,0.0005000000,0.0002500000,2.520250,,
768.000,2.518000,,,0.0005000000,0.0002500000,2.518250,,
768.500,2.516000,,,0.0005000000,0.0002500000,2.516250,,
769.000,2.514000,,,0.0005000000,0.0002500000,2.514250,,
769.500,2.512000,,,0.0005000000,0.0002500000,2.512250,,
770.000,2.510000,,,0.0005000000,0.0002500000,2.510250,,
770.500,2.502500,,,0.0004950000,0.0002475000,2.502748,,
771.000,2.495000,,,0.0004900000,0.0002450000,2.495245,,
771.500,2.487500,,,0.0004850000,0.0002425000,2.487742,,
772.000,2.480000,,,0.0004800000,0.0002400000,2.480240,,
772.500,2.472500,,,0.0004750000,0.0002375000,2.472738,,
773.000,2.465000,,,0.0004700000,0.0002350000,2.465235,,
773.500,2.457500,,,0.0004650000,0.0002325000,2.457732,,
774.000,2.450000,,,0.0004600000,0.0002300000,2.450230,,
774.500,2.442500,,,0.0004550000,0.0002275000,2.442728,,
775.000,2.435000,,,0.0004500000,0.0002250000,2.435225,,
775.500,2.427500,,,0.0004450000,0.0002225000,2.427722,,
776.000,2.420000,,,0.0004400000,0.0002200000,2.420220,,
776.500,2.412500,,,0.0004350000,0.0002175000,2.412717,,
777.000,2.405000,,,0.0004300000,0.0002150000,2.405215,,
777.500,2.397500,,,0.0004250000,0.0002125000,2.397712,,
778.000,2.390000,,,0.0004200000,0.0002100000,2.390210,,
778.500,2.382500,,,0.0004150000,0.0002075000,2.382707,,
779.000,2.375000,,,0.0004100000,0.0002050000,2.375205,,
779.500,2.367500,,,0.0004050000,0.0002025000,2.367702,,
780.000,2.360000,,,0.0004000000,0.0002000000,2.360200,,
780.500,2.350000,,,0.0004000000,0.0002000000,2.350200,,
781.000,2.340000,,,0.0004000000,0.0002000000,2.340200,,
781.500,2.330000,,,0.0004000000,0.0002000000,2.330200,,
782.000,2.320000,,,0.0004000000,0.0002000000,2.320200,,
782.500,2.310000,,,0.0004000000,0.0002000000,2.310200,,
783.000,2.300000,,,0.0004000000,0.0002000000,2.300200,,
783.500,2.290000,,,0.0004000000,0.0002000000,2.290200,,
784.000,2.280000,,,0.0004000000,0.0002000000,2.280200,,
784.500,2.270000,,,0.0004000000,0.0002000000,2.270200,,
785.000,2.260000,,,0.0004000000,0.0002000000,2.260200,,
785.500,2.250000,,,0.0004000000,0.0002000000,2.250200,,
786.000,2.240000,,,0.0004000000,0.0002000000,2.240200,,
786.500,2.230000,,,0.0004000000,0.0002000000,2.230200,,
787.000,2.220000,,,0.0004000000,0.0002000000,2.220200,,
787.500,2.210000,,,0.0004000000,0.0002000000,2.210200,,
788.000,2.200000,,,0.0004000000,0.0002000000,2.200200,,
788.500,2.190000,,,0.0004000000,0.0002000000,2.190200,,
789.000,2.180000,,,0.0004000000,0.0002000000,2.180200,,
789.500,2.170000,,,0.0004000000,0.0002000000,2.170200,,
790.000,2.160000,,,0.0004000000,0.0002000000,2.160200,,
790.500,2.155500,,,0.0004000000,0.0002000000,2.155700,,
791.000,2.151000,,,0.0004000000,0.0002000000,2.151200,,
791.500,2.146500,,,0.0004000000,0.0002000000,2.146700,,
792.000,2.142000,,,0.0004000000,0.0002000000,2.142200,,
792.500,2.137500,,,0.0004000000,0.0002000000,2.137700,,
793.000,2.133000,,,0.0004000000,0.0002000000,2.133200,,
793.500,2.128500,,,0.0004000000,0.0002000000,2.128700,,
794.000,2.124000,,,0.0004000000,0.0002000000,2.124200,,
794.500,2.119500,,,0.0004000000,0.0002000000,2.119700,,
795.000,2.115000,,,0.0004000000,0.0002000000,2.115200,,
795.500,2.110500,,,0.0004000000,0.0002000000,2.110700,,
796.000,2.106000,,,0.0004000000,0.0002000000,2.106200,,
796.500,2.101500,,,0.0004000000,0.0002000000,2.101700,,
797.000,2.097000,,,0.0004000000,0.0002000000,2.097200,,
797.500,2.092500,,,0.0004000000,0.0002000000,2.092700,,
798.000,2.088000,,,0.0004000000,0.0002000000,2.088200,,
798.500,2.083500,,,0.0004000000,0.0002000000,2.083700,,
799.000,2.079000,,,0.0004000000,0.0002000000,2.079200,,
799.500,2.074500,,,0.0004000000,0.0002000000,2.074700,,
800.000,2.070000,,,0.0004000000,0.0002000000,2.070200,,
